Date,Price,GHS_USD,USD_XOF,Station_Name,PRCP,TAVG_C,TMAX_C,TMIN_C
2010-12-09,3086.13,0.6861,495.05,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,25.0
2010-12-09,3086.13,0.6861,495.05,"KUMASI, GH",,26.666666666666668,,23.333333333333332
2010-12-09,3086.13,0.6861,495.05,"SUNYANI, GH",,25.555555555555557,,20.0
2010-12-10,2966.13,0.6849,495.42,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,25.555555555555557
2010-12-10,2966.13,0.6849,495.42,"KUMASI, GH",,25.0,,21.11111111111111
2010-12-10,2966.13,0.6849,495.42,"WENCHI, GH",,24.444444444444443,,
2010-12-10,2966.13,0.6849,495.42,"AXIM, GH",,28.333333333333332,,23.333333333333332
2010-12-10,2966.13,0.6849,495.42,"TAKORADI, GH",,28.333333333333332,,24.444444444444443
2010-12-10,2966.13,0.6849,495.42,"AKIM ODA, GH",,27.77777777777778,,
2010-12-10,2966.13,0.6849,495.42,"KOFORIDUA, GH",,26.666666666666668,,
2010-12-10,2966.13,0.6849,495.42,"SUNYANI, GH",,25.0,,18.333333333333332
2010-12-13,2975.81,0.6849,489.69,"KOTOKA INTERNATIONAL, GH",1.14,28.333333333333332,,23.333333333333332
2010-12-13,2975.81,0.6849,489.69,"KUMASI, GH",,27.22222222222222,,
2010-12-13,2975.81,0.6849,489.69,"HO, GH",,26.666666666666668,33.333333333333336,22.22222222222222
2010-12-13,2975.81,0.6849,489.69,"WENCHI, GH",,28.333333333333332,32.22222222222222,
2010-12-13,2975.81,0.6849,489.69,"AXIM, GH",,28.333333333333332,31.666666666666668,
2010-12-13,2975.81,0.6849,489.69,"TAKORADI, GH",,28.88888888888889,31.666666666666668,23.333333333333332
2010-12-13,2975.81,0.6849,489.69,"AKIM ODA, GH",,28.333333333333332,32.22222222222222,
2010-12-13,2975.81,0.6849,489.69,"SUNYANI, GH",,27.77777777777778,,
2010-12-14,3025.0,0.6833,490.14,"KOTOKA INTERNATIONAL, GH",0.0,28.88888888888889,32.22222222222222,25.0
2010-12-14,3025.0,0.6833,490.14,"KUMASI, GH",,28.88888888888889,,
2010-12-14,3025.0,0.6833,490.14,"HO, GH",,30.0,34.44444444444444,22.77777777777778
2010-12-14,3025.0,0.6833,490.14,"WENCHI, GH",,28.333333333333332,32.77777777777778,
2010-12-14,3025.0,0.6833,490.14,"AXIM, GH",0.0,28.333333333333332,32.22222222222222,23.88888888888889
2010-12-14,3025.0,0.6833,490.14,"SEFWI BEKWAI, GH",,26.666666666666668,,22.22222222222222
2010-12-14,3025.0,0.6833,490.14,"TAKORADI, GH",,28.88888888888889,32.22222222222222,23.88888888888889
2010-12-14,3025.0,0.6833,490.14,"AKIM ODA, GH",,28.333333333333332,33.333333333333336,21.666666666666668
2010-12-14,3025.0,0.6833,490.14,"KOFORIDUA, GH",,28.333333333333332,34.44444444444444,20.0
2010-12-14,3025.0,0.6833,490.14,"SUNYANI, GH",0.0,28.333333333333332,32.77777777777778,20.0
2010-12-15,3063.61,0.6837,496.25,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,25.0
2010-12-15,3063.61,0.6837,496.25,"KUMASI, GH",,28.88888888888889,,
2010-12-15,3063.61,0.6837,496.25,"HO, GH",,28.333333333333332,,23.333333333333332
2010-12-15,3063.61,0.6837,496.25,"WENCHI, GH",,26.666666666666668,,
2010-12-15,3063.61,0.6837,496.25,"AXIM, GH",,25.555555555555557,,23.88888888888889
2010-12-15,3063.61,0.6837,496.25,"SEFWI BEKWAI, GH",,26.666666666666668,,23.333333333333332
2010-12-15,3063.61,0.6837,496.25,"TAKORADI, GH",,27.77777777777778,,23.88888888888889
2010-12-15,3063.61,0.6837,496.25,"AKIM ODA, GH",,26.666666666666668,,22.22222222222222
2010-12-15,3063.61,0.6837,496.25,"KOFORIDUA, GH",,26.666666666666668,,21.666666666666668
2010-12-16,3080.98,0.6833,495.585,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,32.22222222222222,25.555555555555557
2010-12-16,3080.98,0.6833,495.585,"KUMASI, GH",,29.444444444444443,,23.88888888888889
2010-12-16,3080.98,0.6833,495.585,"HO, GH",,30.0,34.44444444444444,23.333333333333332
2010-12-16,3080.98,0.6833,495.585,"WENCHI, GH",,28.88888888888889,32.22222222222222,
2010-12-16,3080.98,0.6833,495.585,"AXIM, GH",,29.444444444444443,31.666666666666668,
2010-12-16,3080.98,0.6833,495.585,"SEFWI BEKWAI, GH",,28.333333333333332,32.77777777777778,23.333333333333332
2010-12-16,3080.98,0.6833,495.585,"TAKORADI, GH",,28.333333333333332,31.666666666666668,25.0
2010-12-16,3080.98,0.6833,495.585,"AKIM ODA, GH",,27.22222222222222,32.22222222222222,23.88888888888889
2010-12-16,3080.98,0.6833,495.585,"KOFORIDUA, GH",,30.555555555555557,33.333333333333336,
2010-12-16,3080.98,0.6833,495.585,"SUNYANI, GH",,28.88888888888889,33.333333333333336,
2010-12-17,3028.48,0.6833,497.11,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,32.77777777777778,
2010-12-17,3028.48,0.6833,497.11,"KUMASI, GH",,27.77777777777778,,
2010-12-17,3028.48,0.6833,497.11,"AXIM, GH",,29.444444444444443,,
2010-12-17,3028.48,0.6833,497.11,"TAKORADI, GH",,29.444444444444443,31.666666666666668,
2010-12-17,3028.48,0.6833,497.11,"AKIM ODA, GH",,28.88888888888889,,
2010-12-20,3039.08,0.6833,502.41,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,,26.11111111111111
2010-12-20,3039.08,0.6833,502.41,"KUMASI, GH",,27.77777777777778,,23.88888888888889
2010-12-20,3039.08,0.6833,502.41,"WENCHI, GH",,26.666666666666668,,
2010-12-20,3039.08,0.6833,502.41,"AXIM, GH",,27.77777777777778,,25.0
2010-12-20,3039.08,0.6833,502.41,"TAKORADI, GH",,28.333333333333332,,25.555555555555557
2010-12-20,3039.08,0.6833,502.41,"KOFORIDUA, GH",,27.77777777777778,,23.88888888888889
2010-12-20,3039.08,0.6833,502.41,"SUNYANI, GH",,26.666666666666668,,20.555555555555557
2010-12-21,3053.23,0.6833,500.57,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,33.333333333333336,26.11111111111111
2010-12-21,3053.23,0.6833,500.57,"KUMASI, GH",,27.77777777777778,33.333333333333336,
2010-12-21,3053.23,0.6833,500.57,"HO, GH",,29.444444444444443,35.0,
2010-12-21,3053.23,0.6833,500.57,"WENCHI, GH",,26.11111111111111,32.22222222222222,
2010-12-21,3053.23,0.6833,500.57,"AXIM, GH",,30.0,31.666666666666668,
2010-12-21,3053.23,0.6833,500.57,"TAKORADI, GH",,28.333333333333332,32.22222222222222,26.11111111111111
2010-12-21,3053.23,0.6833,500.57,"AKIM ODA, GH",,29.444444444444443,33.333333333333336,
2010-12-21,3053.23,0.6833,500.57,"KOFORIDUA, GH",,30.555555555555557,35.0,
2010-12-21,3053.23,0.6833,500.57,"SUNYANI, GH",,27.77777777777778,32.77777777777778,
2010-12-22,3046.24,0.6833,500.49,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,32.77777777777778,26.11111111111111
2010-12-22,3046.24,0.6833,500.49,"KUMASI, GH",,29.444444444444443,,
2010-12-22,3046.24,0.6833,500.49,"HO, GH",,28.333333333333332,35.0,23.88888888888889
2010-12-22,3046.24,0.6833,500.49,"AXIM, GH",0.31,27.22222222222222,30.0,25.555555555555557
2010-12-22,3046.24,0.6833,500.49,"TAKORADI, GH",,28.333333333333332,31.666666666666668,25.0
2010-12-22,3046.24,0.6833,500.49,"AKIM ODA, GH",,29.444444444444443,33.888888888888886,
2010-12-22,3046.24,0.6833,500.49,"KOFORIDUA, GH",,30.0,34.44444444444444,
2010-12-22,3046.24,0.6833,500.49,"SUNYANI, GH",,27.22222222222222,31.666666666666668,20.555555555555557
2010-12-23,3093.45,0.678,499.73,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,25.555555555555557
2010-12-23,3093.45,0.678,499.73,"KUMASI, GH",0.55,26.666666666666668,,22.77777777777778
2010-12-23,3093.45,0.678,499.73,"HO, GH",,27.77777777777778,,23.88888888888889
2010-12-23,3093.45,0.678,499.73,"WENCHI, GH",,26.666666666666668,,
2010-12-23,3093.45,0.678,499.73,"AXIM, GH",0.12,28.333333333333332,,24.444444444444443
2010-12-23,3093.45,0.678,499.73,"SEFWI BEKWAI, GH",,28.88888888888889,,24.444444444444443
2010-12-23,3093.45,0.678,499.73,"TAKORADI, GH",,28.88888888888889,,24.444444444444443
2010-12-23,3093.45,0.678,499.73,"AKIM ODA, GH",,28.88888888888889,,24.444444444444443
2010-12-23,3093.45,0.678,499.73,"KOFORIDUA, GH",,27.77777777777778,,22.22222222222222
2010-12-23,3093.45,0.678,499.73,"SUNYANI, GH",,26.666666666666668,,22.22222222222222
2010-12-24,3099.57,0.678,500.12,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,
2010-12-24,3099.57,0.678,500.12,"KUMASI, GH",0.0,28.88888888888889,,
2010-12-24,3099.57,0.678,500.12,"HO, GH",,31.11111111111111,35.0,
2010-12-24,3099.57,0.678,500.12,"AXIM, GH",0.0,27.22222222222222,,24.444444444444443
2010-12-24,3099.57,0.678,500.12,"SEFWI BEKWAI, GH",,30.555555555555557,,
2010-12-24,3099.57,0.678,500.12,"TAKORADI, GH",,28.333333333333332,31.11111111111111,
2010-12-24,3099.57,0.678,500.12,"AKIM ODA, GH",,27.22222222222222,33.888888888888886,
2010-12-24,3099.57,0.678,500.12,"SUNYANI, GH",,26.666666666666668,,21.666666666666668
2010-12-27,3107.58,0.6797,500.75,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,32.22222222222222,
2010-12-27,3107.58,0.6797,500.75,"KUMASI, GH",,27.77777777777778,31.666666666666668,
2010-12-27,3107.58,0.6797,500.75,"HO, GH",,30.0,33.888888888888886,
2010-12-27,3107.58,0.6797,500.75,"TAKORADI, GH",,29.444444444444443,31.666666666666668,
2010-12-27,3107.58,0.6797,500.75,"KOFORIDUA, GH",,29.444444444444443,32.77777777777778,
2010-12-28,3116.56,0.6797,499.65,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,31.666666666666668,25.555555555555557
2010-12-28,3116.56,0.6797,499.65,"KUMASI, GH",0.28,26.666666666666668,31.666666666666668,21.666666666666668
2010-12-28,3116.56,0.6797,499.65,"HO, GH",,29.444444444444443,33.888888888888886,23.88888888888889
2010-12-28,3116.56,0.6797,499.65,"WENCHI, GH",,25.555555555555557,31.666666666666668,
2010-12-28,3116.56,0.6797,499.65,"TAKORADI, GH",,27.22222222222222,31.666666666666668,23.333333333333332
2010-12-28,3116.56,0.6797,499.65,"AKIM ODA, GH",,26.666666666666668,31.666666666666668,
2010-12-28,3116.56,0.6797,499.65,"KOFORIDUA, GH",,28.333333333333332,33.333333333333336,
2010-12-28,3116.56,0.6797,499.65,"SUNYANI, GH",,26.666666666666668,31.666666666666668,
2010-12-29,3129.67,0.6743,499.44,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,32.22222222222222,25.0
2010-12-29,3129.67,0.6743,499.44,"KUMASI, GH",0.16,27.77777777777778,,22.22222222222222
2010-12-29,3129.67,0.6743,499.44,"HO, GH",,29.444444444444443,34.44444444444444,22.22222222222222
2010-12-29,3129.67,0.6743,499.44,"WENCHI, GH",,26.666666666666668,,
2010-12-29,3129.67,0.6743,499.44,"AXIM, GH",,27.77777777777778,30.0,
2010-12-29,3129.67,0.6743,499.44,"SEFWI BEKWAI, GH",,29.444444444444443,32.77777777777778,
2010-12-29,3129.67,0.6743,499.44,"TAKORADI, GH",,26.666666666666668,31.666666666666668,22.77777777777778
2010-12-29,3129.67,0.6743,499.44,"AKIM ODA, GH",,27.77777777777778,32.22222222222222,
2010-12-29,3129.67,0.6743,499.44,"KOFORIDUA, GH",,25.555555555555557,33.333333333333336,22.77777777777778
2010-12-29,3129.67,0.6743,499.44,"SUNYANI, GH",,25.555555555555557,32.22222222222222,20.0
2010-12-30,3079.92,0.6728,496.17,"KOTOKA INTERNATIONAL, GH",,27.22222222222222,,
2010-12-30,3079.92,0.6728,496.17,"KUMASI, GH",0.0,27.77777777777778,,
2010-12-30,3079.92,0.6728,496.17,"HO, GH",,26.11111111111111,,23.333333333333332
2010-12-30,3079.92,0.6728,496.17,"WENCHI, GH",0.03,26.11111111111111,,
2010-12-30,3079.92,0.6728,496.17,"AXIM, GH",,25.555555555555557,,23.333333333333332
2010-12-30,3079.92,0.6728,496.17,"SEFWI BEKWAI, GH",,28.333333333333332,,
2010-12-30,3079.92,0.6728,496.17,"TAKORADI, GH",,27.22222222222222,,23.88888888888889
2010-12-30,3079.92,0.6728,496.17,"AKIM ODA, GH",,27.77777777777778,,
2010-12-30,3079.92,0.6728,496.17,"KOFORIDUA, GH",,25.0,,20.555555555555557
2010-12-30,3079.92,0.6728,496.17,"SUNYANI, GH",0.0,25.0,,19.444444444444443
2010-12-31,3107.08,0.6729,490.42,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,,
2010-12-31,3107.08,0.6729,490.42,"KUMASI, GH",,26.11111111111111,,22.22222222222222
2010-12-31,3107.08,0.6729,490.42,"HO, GH",,27.77777777777778,,22.77777777777778
2010-12-31,3107.08,0.6729,490.42,"WENCHI, GH",0.0,25.0,,
2010-12-31,3107.08,0.6729,490.42,"AXIM, GH",0.2,26.666666666666668,,22.77777777777778
2010-12-31,3107.08,0.6729,490.42,"SEFWI BEKWAI, GH",0.35,25.555555555555557,,21.666666666666668
2010-12-31,3107.08,0.6729,490.42,"TAKORADI, GH",0.08,27.77777777777778,,23.88888888888889
2010-12-31,3107.08,0.6729,490.42,"AKIM ODA, GH",0.43,26.11111111111111,,21.666666666666668
2010-12-31,3107.08,0.6729,490.42,"KOFORIDUA, GH",,28.333333333333332,,
2010-12-31,3107.08,0.6729,490.42,"SUNYANI, GH",,25.0,,
2011-01-04,3013.73,0.6723,492.63,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,
2011-01-04,3013.73,0.6723,492.63,"KUMASI, GH",,24.444444444444443,,
2011-01-05,2938.11,0.6729,498.73,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,,25.555555555555557
2011-01-05,2938.11,0.6729,498.73,"KUMASI, GH",,25.0,,
2011-01-05,2938.11,0.6729,498.73,"WENCHI, GH",,26.11111111111111,32.22222222222222,
2011-01-05,2938.11,0.6729,498.73,"AXIM, GH",,27.22222222222222,,24.444444444444443
2011-01-05,2938.11,0.6729,498.73,"SEFWI BEKWAI, GH",,27.77777777777778,33.333333333333336,20.555555555555557
2011-01-05,2938.11,0.6729,498.73,"TAKORADI, GH",,28.333333333333332,32.22222222222222,
2011-01-05,2938.11,0.6729,498.73,"AKIM ODA, GH",,28.333333333333332,32.77777777777778,22.22222222222222
2011-01-05,2938.11,0.6729,498.73,"KOFORIDUA, GH",,30.555555555555557,34.44444444444444,
2011-01-05,2938.11,0.6729,498.73,"SUNYANI, GH",,25.0,32.22222222222222,16.666666666666668
2011-01-06,2921.62,0.6743,506.68,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,,
2011-01-06,2921.62,0.6743,506.68,"KUMASI, GH",,27.22222222222222,,
2011-01-06,2921.62,0.6743,506.68,"HO, GH",,29.444444444444443,33.888888888888886,
2011-01-06,2921.62,0.6743,506.68,"AXIM, GH",,27.22222222222222,30.0,
2011-01-06,2921.62,0.6743,506.68,"TAKORADI, GH",,28.333333333333332,31.666666666666668,
2011-01-06,2921.62,0.6743,506.68,"AKIM ODA, GH",,28.333333333333332,32.22222222222222,
2011-01-06,2921.62,0.6743,506.68,"KOFORIDUA, GH",,26.666666666666668,34.44444444444444,
2011-01-06,2921.62,0.6743,506.68,"SUNYANI, GH",,26.11111111111111,32.22222222222222,
2011-01-07,2939.83,0.6748,507.74,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,26.666666666666668
2011-01-07,2939.83,0.6748,507.74,"KUMASI, GH",,24.444444444444443,32.22222222222222,21.666666666666668
2011-01-07,2939.83,0.6748,507.74,"HO, GH",,26.11111111111111,34.44444444444444,23.333333333333332
2011-01-07,2939.83,0.6748,507.74,"WENCHI, GH",,25.555555555555557,32.22222222222222,
2011-01-07,2939.83,0.6748,507.74,"TAKORADI, GH",,27.22222222222222,31.666666666666668,25.0
2011-01-07,2939.83,0.6748,507.74,"KOFORIDUA, GH",,29.444444444444443,33.888888888888886,23.333333333333332
2011-01-07,2939.83,0.6748,507.74,"SUNYANI, GH",,24.444444444444443,31.11111111111111,18.333333333333332
2011-01-10,2967.65,0.6768,506.63,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,,23.333333333333332
2011-01-10,2967.65,0.6768,506.63,"KUMASI, GH",,26.11111111111111,,20.0
2011-01-10,2967.65,0.6768,506.63,"HO, GH",,29.444444444444443,,
2011-01-10,2967.65,0.6768,506.63,"WENCHI, GH",,25.555555555555557,,
2011-01-10,2967.65,0.6768,506.63,"SEFWI BEKWAI, GH",,25.555555555555557,,21.11111111111111
2011-01-10,2967.65,0.6768,506.63,"TAKORADI, GH",,27.22222222222222,,22.77777777777778
2011-01-10,2967.65,0.6768,506.63,"KOFORIDUA, GH",,25.555555555555557,33.888888888888886,17.77777777777778
2011-01-10,2967.65,0.6768,506.63,"SUNYANI, GH",,23.88888888888889,30.555555555555557,16.666666666666668
2011-01-11,3016.48,0.675,508.14,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,
2011-01-11,3016.48,0.675,508.14,"KUMASI, GH",,28.333333333333332,31.666666666666668,
2011-01-11,3016.48,0.675,508.14,"HO, GH",,29.444444444444443,35.55555555555556,
2011-01-11,3016.48,0.675,508.14,"WENCHI, GH",,26.666666666666668,31.666666666666668,
2011-01-11,3016.48,0.675,508.14,"AXIM, GH",,26.666666666666668,30.555555555555557,
2011-01-11,3016.48,0.675,508.14,"TAKORADI, GH",,27.77777777777778,32.22222222222222,
2011-01-11,3016.48,0.675,508.14,"AKIM ODA, GH",,26.11111111111111,31.11111111111111,
2011-01-11,3016.48,0.675,508.14,"KOFORIDUA, GH",,27.22222222222222,33.888888888888886,
2011-01-11,3016.48,0.675,508.14,"SUNYANI, GH",,26.666666666666668,30.555555555555557,
2011-01-12,3050.96,0.6744,499.55,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,32.77777777777778,
2011-01-12,3050.96,0.6744,499.55,"KUMASI, GH",,25.555555555555557,,21.11111111111111
2011-01-12,3050.96,0.6744,499.55,"HO, GH",,27.22222222222222,35.0,22.77777777777778
2011-01-12,3050.96,0.6744,499.55,"WENCHI, GH",,24.444444444444443,31.11111111111111,
2011-01-12,3050.96,0.6744,499.55,"AXIM, GH",,27.22222222222222,29.444444444444443,
2011-01-12,3050.96,0.6744,499.55,"SEFWI BEKWAI, GH",,25.555555555555557,31.666666666666668,19.444444444444443
2011-01-12,3050.96,0.6744,499.55,"TAKORADI, GH",,27.22222222222222,31.11111111111111,
2011-01-12,3050.96,0.6744,499.55,"AKIM ODA, GH",,26.11111111111111,30.555555555555557,19.444444444444443
2011-01-12,3050.96,0.6744,499.55,"KOFORIDUA, GH",,26.11111111111111,33.333333333333336,
2011-01-12,3050.96,0.6744,499.55,"SUNYANI, GH",,25.555555555555557,30.555555555555557,
2011-01-13,3052.09,0.6745,490.82,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,23.333333333333332
2011-01-13,3052.09,0.6745,490.82,"KUMASI, GH",,27.22222222222222,,20.0
2011-01-13,3052.09,0.6745,490.82,"WENCHI, GH",,25.0,,
2011-01-13,3052.09,0.6745,490.82,"SUNYANI, GH",,23.333333333333332,,16.11111111111111
2011-01-14,3115.21,0.6727,490.49,"KOTOKA INTERNATIONAL, GH",,27.22222222222222,,
2011-01-14,3115.21,0.6727,490.49,"KUMASI, GH",,23.88888888888889,,18.88888888888889
2011-01-14,3115.21,0.6727,490.49,"WENCHI, GH",,25.0,,
2011-01-14,3115.21,0.6727,490.49,"TAKORADI, GH",,25.0,,21.11111111111111
2011-01-14,3115.21,0.6727,490.49,"AKIM ODA, GH",,22.77777777777778,,18.88888888888889
2011-01-14,3115.21,0.6727,490.49,"SUNYANI, GH",,22.77777777777778,,15.555555555555555
2011-01-17,3110.46,0.672,496.15,"KOTOKA INTERNATIONAL, GH",,27.22222222222222,32.77777777777778,
2011-01-17,3110.46,0.672,496.15,"KUMASI, GH",,27.22222222222222,33.333333333333336,
2011-01-17,3110.46,0.672,496.15,"HO, GH",,28.88888888888889,34.44444444444444,22.22222222222222
2011-01-17,3110.46,0.672,496.15,"WENCHI, GH",,25.0,31.666666666666668,
2011-01-17,3110.46,0.672,496.15,"AXIM, GH",,26.11111111111111,,23.88888888888889
2011-01-17,3110.46,0.672,496.15,"SEFWI BEKWAI, GH",,27.22222222222222,,22.22222222222222
2011-01-17,3110.46,0.672,496.15,"TAKORADI, GH",,27.22222222222222,30.555555555555557,24.444444444444443
2011-01-17,3110.46,0.672,496.15,"AKIM ODA, GH",,27.22222222222222,32.22222222222222,
2011-01-17,3110.46,0.672,496.15,"KOFORIDUA, GH",,25.555555555555557,34.44444444444444,
2011-01-17,3110.46,0.672,496.15,"SUNYANI, GH",,25.0,31.666666666666668,16.666666666666668
2011-01-18,3119.91,0.6709,492.465,"KOTOKA INTERNATIONAL, GH",,27.22222222222222,,22.77777777777778
2011-01-18,3119.91,0.6709,492.465,"KUMASI, GH",,26.666666666666668,,19.444444444444443
2011-01-18,3119.91,0.6709,492.465,"HO, GH",,29.444444444444443,,
2011-01-18,3119.91,0.6709,492.465,"WENCHI, GH",,25.555555555555557,,
2011-01-18,3119.91,0.6709,492.465,"AXIM, GH",,26.666666666666668,,23.333333333333332
2011-01-18,3119.91,0.6709,492.465,"TAKORADI, GH",,28.333333333333332,,23.88888888888889
2011-01-18,3119.91,0.6709,492.465,"KOFORIDUA, GH",,24.444444444444443,,17.22222222222222
2011-01-18,3119.91,0.6709,492.465,"SUNYANI, GH",,23.333333333333332,,16.11111111111111
2011-01-19,3188.91,0.6697,489.34,"KOTOKA INTERNATIONAL, GH",,27.22222222222222,,23.88888888888889
2011-01-19,3188.91,0.6697,489.34,"KUMASI, GH",,26.11111111111111,,18.88888888888889
2011-01-19,3188.91,0.6697,489.34,"HO, GH",,26.666666666666668,,21.11111111111111
2011-01-19,3188.91,0.6697,489.34,"WENCHI, GH",,25.0,,
2011-01-19,3188.91,0.6697,489.34,"SEFWI BEKWAI, GH",,26.666666666666668,,
2011-01-19,3188.91,0.6697,489.34,"TAKORADI, GH",,25.555555555555557,,22.77777777777778
2011-01-19,3188.91,0.6697,489.34,"AKIM ODA, GH",,25.555555555555557,,18.88888888888889
2011-01-19,3188.91,0.6697,489.34,"KOFORIDUA, GH",,23.88888888888889,,17.77777777777778
2011-01-19,3188.91,0.6697,489.34,"SUNYANI, GH",,23.333333333333332,,15.555555555555555
2011-01-20,3263.46,0.6651,486.835,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,32.22222222222222,24.444444444444443
2011-01-20,3263.46,0.6651,486.835,"KUMASI, GH",,27.22222222222222,33.333333333333336,19.444444444444443
2011-01-20,3263.46,0.6651,486.835,"HO, GH",,26.666666666666668,34.44444444444444,22.22222222222222
2011-01-20,3263.46,0.6651,486.835,"WENCHI, GH",,27.22222222222222,33.888888888888886,
2011-01-20,3263.46,0.6651,486.835,"AXIM, GH",,27.77777777777778,30.0,
2011-01-20,3263.46,0.6651,486.835,"SEFWI BEKWAI, GH",,27.77777777777778,34.44444444444444,19.444444444444443
2011-01-20,3263.46,0.6651,486.835,"TAKORADI, GH",,27.77777777777778,31.11111111111111,23.333333333333332
2011-01-20,3263.46,0.6651,486.835,"AKIM ODA, GH",,26.666666666666668,,
2011-01-20,3263.46,0.6651,486.835,"KOFORIDUA, GH",,28.88888888888889,34.44444444444444,
2011-01-20,3263.46,0.6651,486.835,"SUNYANI, GH",,28.88888888888889,33.888888888888886,
2011-01-21,3284.42,0.6612,481.31,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,
2011-01-21,3284.42,0.6612,481.31,"KUMASI, GH",,28.333333333333332,,
2011-01-24,3371.33,0.6575,480.875,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,
2011-01-24,3371.33,0.6575,480.875,"KUMASI, GH",,28.333333333333332,,
2011-01-25,3394.56,0.6536,479.135,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,
2011-01-25,3394.56,0.6536,479.135,"KUMASI, GH",,27.77777777777778,,
2011-01-26,3402.72,0.6488,478.875,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,,
2011-01-26,3402.72,0.6488,478.875,"KUMASI, GH",,28.333333333333332,,
2011-01-27,3403.69,0.6435,480.28,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,,
2011-01-28,3330.95,0.6431,484.43,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,
2011-01-28,3330.95,0.6431,484.43,"KUMASI, GH",,28.333333333333332,,
2011-01-31,3411.17,0.6395,481.55,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,32.77777777777778,
2011-01-31,3411.17,0.6395,481.55,"KUMASI, GH",,28.333333333333332,31.666666666666668,
2011-01-31,3411.17,0.6395,481.55,"HO, GH",,31.11111111111111,34.44444444444444,
2011-01-31,3411.17,0.6395,481.55,"WENCHI, GH",,28.333333333333332,33.333333333333336,
2011-01-31,3411.17,0.6395,481.55,"TAKORADI, GH",,30.0,32.22222222222222,
2011-01-31,3411.17,0.6395,481.55,"AKIM ODA, GH",,29.444444444444443,33.333333333333336,
2011-01-31,3411.17,0.6395,481.55,"SUNYANI, GH",,28.333333333333332,31.666666666666668,
2011-02-01,3383.05,0.638,476.62,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,
2011-02-01,3383.05,0.638,476.62,"WENCHI, GH",,25.555555555555557,,
2011-02-01,3383.05,0.638,476.62,"TAKORADI, GH",,27.77777777777778,,24.444444444444443
2011-02-01,3383.05,0.638,476.62,"SUNYANI, GH",0.0,25.555555555555557,,20.555555555555557
2011-02-02,3436.92,0.636,477.5,"KOTOKA INTERNATIONAL, GH",,29.444444444444443,,
2011-02-02,3436.92,0.636,477.5,"KUMASI, GH",,26.666666666666668,,
2011-02-03,3425.7,0.6359,480.81,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,
2011-02-03,3425.7,0.6359,480.81,"KUMASI, GH",,23.88888888888889,,
2011-02-04,3340.2,0.6403,482.44,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,
2011-02-04,3340.2,0.6403,482.44,"KUMASI, GH",,24.444444444444443,,
2011-02-07,3304.14,0.6492,485.27,"KOTOKA INTERNATIONAL, GH",,28.333333333333332,,
2011-02-07,3304.14,0.6492,485.27,"KUMASI, GH",,27.22222222222222,,
2011-02-07,3304.14,0.6492,485.27,"HO, GH",,31.11111111111111,,
2011-02-07,3304.14,0.6492,485.27,"WENCHI, GH",,29.444444444444443,,
2011-02-07,3304.14,0.6492,485.27,"TAKORADI, GH",,27.77777777777778,,
2011-02-07,3304.14,0.6492,485.27,"KOFORIDUA, GH",,26.666666666666668,,21.666666666666668
2011-02-07,3304.14,0.6492,485.27,"SUNYANI, GH",,26.11111111111111,,17.22222222222222
2011-02-08,3331.15,0.6601,480.99,"KOTOKA INTERNATIONAL, GH",,28.88888888888889,,
2011-02-09,3354.35,0.6579,477.42,"KOTOKA INTERNATIONAL, GH",,26.666666666666668,,
2011-02-10,3439.85,0.6603,482.23,"KOTOKA INTERNATIONAL, GH",,27.77777777777778,,
2011-02-11,3444.69,0.6625,483.83,"KOTOKA INTERNATIONAL, GH",,23.333333333333332,,
